Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
15135,1,0,31518,2.0824578791
15136,1,0,31519,2.0823863636
15137,1,0,31520,2.0823148576
15138,1,0,31521,2.0822433611
15139,1,0,31522,2.0821718740
15140,1,0,31523,2.0821003963
15141,1,0,31524,2.0820289281
15142,1,0,31525,2.0819574693
15143,1,0,31526,2.0818860199
15144,1,0,31527,2.0818145800
15145,1,0,31528,2.0817431496
15146,1,0,31529,2.0816717285
15147,1,0,31530,2.0816003169
15148,1,0,31531,2.0815289147
15149,1,0,31532,2.0814575219
15150,1,0,31533,2.0813861386
15151,1,0,31534,2.0813147647
15152,1,0,31535,2.0812434002
15153,1,0,31536,2.0811720451
15154,1,0,31537,2.0811006995
15155,1,0,31538,2.0810293632
15156,1,0,31539,2.0809580364
15157,1,0,31540,2.0808867190
15158,1,0,31541,2.0808154110
15159,1,0,31542,2.0807441124
15160,1,0,31543,2.0806728232
15161,1,0,31544,2.0806015434
15162,1,0,31545,2.0805302731
15163,1,0,31546,2.0804590121
15164,1,0,31547,2.0803877605
15165,1,0,31548,2.0803165183
15166,1,0,31549,2.0802452855
15167,1,0,31550,2.0801740621
15168,1,0,31551,2.0801028481
15169,1,0,31552,2.0800316435
15170,1,0,31553,2.0799604483
15171,1,0,31554,2.0798892624
15172,1,0,31555,2.0798180859
15173,1,0,31556,2.0797469189
15174,1,0,31557,2.0796757612
15175,1,0,31558,2.0796046129
15176,1,0,31559,2.0795334739
15177,1,0,31560,2.0794623443
15178,1,0,31561,2.0793912241
15179,1,0,31562,2.0793201133
15180,1,0,31563,2.0792490119
15181,1,0,31564,2.0791779198
15182,1,0,31565,2.0791068370
15183,1,0,31566,2.0790357637
15184,1,0,31567,2.0789646997
15185,1,0,31568,2.0788936450
15186,1,0,31569,2.0788225998
15187,1,0,31570,2.0787515638
15188,1,0,31571,2.0786805373
15189,1,0,31572,2.0786095200
15190,1,0,31573,2.0785385122
15191,1,0,31574,2.0784675137
15192,1,0,31575,2.0783965245
15193,1,0,31576,2.0783255447
15194,1,0,31577,2.0782545742
15195,1,0,31578,2.0781836130
15196,1,0,31579,2.0781126612
15197,1,0,31580,2.0780417188
15198,1,0,31581,2.0779707856
15199,1,0,31582,2.0778998618
15200,1,0,31583,2.0778289474
15201,1,0,31584,2.0777580422
15202,1,0,31585,2.0776871464
15203,1,0,31586,2.0776162599
15204,1,0,31587,2.0775453828
15205,1,0,31588,2.0774745150
15206,1,0,31589,2.0774036565
15207,1,0,31590,2.0773328073
15208,1,0,31591,2.0772619674
15209,1,0,31592,2.0771911368
15210,1,0,31593,2.0771203156
15211,1,0,31594,2.0770495036
15212,1,0,31595,2.0769787010
15213,1,0,31596,2.0769079077
15214,1,0,31597,2.0768371237
15215,1,0,31598,2.0767663490
15216,1,0,31599,2.0766955836
15217,1,0,31600,2.0766248275
15218,1,0,31601,2.0765540807
15219,1,0,31602,2.0764833432
15220,1,0,31603,2.0764126150
15221,1,0,31604,2.0763418961
15222,1,0,31605,2.0762711864
15223,1,0,31606,2.0762004861
15224,1,0,31607,2.0761297951
15225,1,0,31608,2.0760591133
15226,1,0,31609,2.0759884408
15227,1,0,31610,2.0759177776
15228,1,0,31611,2.0758471237
15229,1,0,31612,2.0757764791
15230,1,0,31613,2.0757058437
15231,1,0,31614,2.0756352176
15232,1,0,31615,2.0755646008
15233,1,0,31616,2.0754939933
15234,1,0,31617,2.0754233950
15235,1,0,31618,2.0753528060
15236,1,0,31619,2.0752822263
15237,1,0,31620,2.0752116558
15238,1,0,31621,2.0751410946
15239,1,0,31622,2.0750705427
15240,1,0,31623,2.0750000000
15241,1,0,31624,2.0749294666
15242,1,0,31625,2.0748589424
15243,1,0,31626,2.0747884275
15244,1,0,31627,2.0747179218
15245,1,0,31628,2.0746474254
15246,1,0,31629,2.0745769382
15247,1,0,31630,2.0745064603
15248,1,0,31631,2.0744359916
15249,1,0,31632,2.0743655322
15250,1,0,31633,2.0742950820
15251,1,0,31634,2.0742246410
15252,1,0,31635,2.0741542093
15253,1,0,31636,2.0740837868
15254,1,0,31637,2.0740133735
15255,1,0,31638,2.0739429695
15256,1,0,31639,2.0738725747
15257,1,0,31640,2.0738021892
15258,1,0,31641,2.0737318128
15259,1,0,31642,2.0736614457
15260,1,0,31643,2.0735910878
15261,1,0,31644,2.0735207391
15262,1,0,31645,2.0734503997
15263,1,0,31646,2.0733800694
15264,1,0,31647,2.0733097484
15265,1,0,31648,2.0732394366
15266,1,0,31649,2.0731691340
15267,1,0,31650,2.0730988406
15268,1,0,31651,2.0730285565
15269,1,0,31652,2.0729582815
15270,1,0,31653,2.0728880157
15271,1,0,31654,2.0728177592
15272,1,0,31655,2.0727475118
15273,1,0,31656,2.0726772736
15274,1,0,31657,2.0726070447
15275,1,0,31658,2.0725368249
15276,1,0,31659,2.0724666143
15277,1,0,31660,2.0723964129
15278,1,0,31661,2.0723262207
15279,1,0,31662,2.0722560377
15280,1,0,31663,2.0721858639
15281,1,0,31664,2.0721156992
15282,1,0,31665,2.0720455438
15283,1,0,31666,2.0719753975
15284,1,0,31667,2.0719052604
15285,1,0,31668,2.0718351325
15286,1,0,31669,2.0717650137
15287,1,0,31670,2.0716949042
15288,1,0,31671,2.0716248038
15289,1,0,31672,2.0715547125
15290,1,0,31673,2.0714846305
15291,1,0,31674,2.0714145576
15292,1,0,31675,2.0713444939
15293,1,0,31676,2.0712744393
15294,1,0,31677,2.0712043939
15295,1,0,31678,2.0711343576
15296,1,0,31679,2.0710643305
15297,1,0,31680,2.0709943126
15298,1,0,31681,2.0709243038
15299,1,0,31682,2.0708543042
15300,1,0,31683,2.0707843137
15301,1,0,31684,2.0707143324
15302,1,0,31685,2.0706443602
15303,1,0,31686,2.0705743972
15304,1,0,31687,2.0705044433
15305,1,0,31688,2.0704344985
15306,1,0,31689,2.0703645629
15307,1,0,31690,2.0702946364
15308,1,0,31691,2.0702247191
15309,1,0,31692,2.0701548109
15310,1,0,31693,2.0700849118
15311,1,0,31694,2.0700150219
15312,1,0,31695,2.0699451411
15313,1,0,31696,2.0698752694
15314,1,0,31697,2.0698054068
15315,1,0,31698,2.0697355534
15316,1,0,31699,2.0696657091
15317,1,0,31700,2.0695958739
15318,1,0,31701,2.0695260478
15319,1,0,31702,2.0694562308
15320,1,0,31703,2.0693864230
15321,1,0,31704,2.0693166242
15322,1,0,31705,2.0692468346
15323,1,0,31706,2.0691770541
15324,1,0,31707,2.0691072827
15325,1,0,31708,2.0690375204
15326,1,0,31709,2.0689677672
15327,1,0,31710,2.0688980231
15328,1,0,31711,2.0688282881
15329,1,0,31712,2.0687585622
15330,1,0,31713,2.0686888454
15331,1,0,31714,2.0686191377
15332,1,0,31715,2.0685494391
15333,1,0,31716,2.0684797496
15334,1,0,31717,2.0684100691
15335,1,0,31718,2.0683403978
15336,1,0,31719,2.0682707355
15337,1,0,31720,2.0682010823
15338,1,0,31721,2.0681314383
15339,1,0,31722,2.0680618032
15340,1,0,31723,2.0679921773
15341,1,0,31724,2.0679225605
15342,1,0,31725,2.0678529527
15343,1,0,31726,2.0677833540
15344,1,0,31727,2.0677137643
15345,1,0,31728,2.0676441838
15346,1,0,31729,2.0675746123
15347,1,0,31730,2.0675050498
15348,1,0,31731,2.0674354965
15349,1,0,31732,2.0673659522
15350,1,0,31733,2.0672964169
15351,1,0,31734,2.0672268908
15352,1,0,31735,2.0671573736
15353,1,0,31736,2.0670878656
15354,1,0,31737,2.0670183665
15355,1,0,31738,2.0669488766
15356,1,0,31739,2.0668793957
15357,1,0,31740,2.0668099238
15358,1,0,31741,2.0667404610
15359,1,0,31742,2.0666710072
15360,1,0,31743,2.0666015625
15361,1,0,31744,2.0665321268
15362,1,0,31745,2.0664627002
15363,1,0,31746,2.0663932826
15364,1,0,31747,2.0663238740
15365,1,0,31748,2.0662544745
15366,1,0,31749,2.0661850840
15367,1,0,31750,2.0661157025
15368,1,0,31751,2.0660463300
15369,1,0,31752,2.0659769666
15370,1,0,31753,2.0659076122
15371,1,0,31754,2.0658382669
15372,1,0,31755,2.0657689305
15373,1,0,31756,2.0656996032
15374,1,0,31757,2.0656302849
15375,1,0,31758,2.0655609756
15376,1,0,31759,2.0654916753
15377,1,0,31760,2.0654223841
15378,1,0,31761,2.0653531018
15379,1,0,31762,2.0652838286
15380,1,0,31763,2.0652145644
15381,1,0,31764,2.0651453091
15382,1,0,31765,2.0650760629
15383,1,0,31766,2.0650068257
15384,1,0,31767,2.0649375975
15385,1,0,31768,2.0648683783
15386,1,0,31769,2.0647991681
15387,1,0,31770,2.0647299669
15388,1,0,31771,2.0646607746
15389,1,0,31772,2.0645915914
15390,1,0,31773,2.0645224172
15391,1,0,31774,2.0644532519
15392,1,0,31775,2.0643840956
15393,1,0,31776,2.0643149484
15394,1,0,31777,2.0642458101
15395,1,0,31778,2.0641766807
15396,1,0,31779,2.0641075604
15397,1,0,31780,2.0640384490
15398,1,0,31781,2.0639693467
15399,1,0,31782,2.0639002533
15400,1,0,31783,2.0638311688
15401,1,0,31784,2.0637620934
15402,1,0,31785,2.0636930269
15403,1,0,31786,2.0636239694
15404,1,0,31787,2.0635549208
15405,1,0,31788,2.0634858812
15406,1,0,31789,2.0634168506
15407,1,0,31790,2.0633478289
15408,1,0,31791,2.0632788162
15409,1,0,31792,2.0632098124
15410,1,0,31793,2.0631408177
15411,1,0,31794,2.0630718318
15412,1,0,31795,2.0630028549
15413,1,0,31796,2.0629338870
15414,1,0,31797,2.0628649280
15415,1,0,31798,2.0627959779
15416,1,0,31799,2.0627270368
15417,1,0,31800,2.0626581047
15418,1,0,31801,2.0625891815
15419,1,0,31802,2.0625202672
15420,1,0,31803,2.0624513619
15421,1,0,31804,2.0623824655
15422,1,0,31805,2.0623135780
15423,1,0,31806,2.0622446995
15424,1,0,31807,2.0621758299
15425,1,0,31808,2.0621069692
15426,1,0,31809,2.0620381175
15427,1,0,31810,2.0619692746
15428,1,0,31811,2.0619004408
15429,1,0,31812,2.0618316158
15430,1,0,31813,2.0617627997
15431,1,0,31814,2.0616939926
15432,1,0,31815,2.0616251944
15433,1,0,31816,2.0615564051
15434,1,0,31817,2.0614876247
15435,1,0,31818,2.0614188533
15436,1,0,31819,2.0613500907
15437,1,0,31820,2.0612813370
15438,1,0,31821,2.0612125923
15439,1,0,31822,2.0611438565
15440,1,0,31823,2.0610751295
15441,1,0,31824,2.0610064115
15442,1,0,31825,2.0609377024
15443,1,0,31826,2.0608690021
15444,1,0,31827,2.0608003108
15445,1,0,31828,2.0607316284
15446,1,0,31829,2.0606629548
15447,1,0,31830,2.0605942902
15448,1,0,31831,2.0605256344
15449,1,0,31832,2.0604569875
15450,1,0,31833,2.0603883495
15451,1,0,31834,2.0603197204
15452,1,0,31835,2.0602511002
15453,1,0,31836,2.0601824888
15454,1,0,31837,2.0601138864
15455,1,0,31838,2.0600452928
15456,1,0,31839,2.0599767081
15457,1,0,31840,2.0599081322
15458,1,0,31841,2.0598395653
15459,1,0,31842,2.0597710072
15460,1,0,31843,2.0597024580
15461,1,0,31844,2.0596339176
15462,1,0,31845,2.0595653861
15463,1,0,31846,2.0594968635
15464,1,0,31847,2.0594283497
15465,1,0,31848,2.0593598448
15466,1,0,31849,2.0592913488
15467,1,0,31850,2.0592228616
15468,1,0,31851,2.0591543832
15469,1,0,31852,2.0590859138
15470,1,0,31853,2.0590174531
15471,1,0,31854,2.0589490014
15472,1,0,31855,2.0588805584
15473,1,0,31856,2.0588121243
15474,1,0,31857,2.0587436991
15475,1,0,31858,2.0586752827
15476,1,0,31859,2.0586068752
15477,1,0,31860,2.0585384764
15478,1,0,31861,2.0584700866
15479,1,0,31862,2.0584017055
15480,1,0,31863,2.0583333333
15481,1,0,31864,2.0582649700
15482,1,0,31865,2.0581966154
15483,1,0,31866,2.0581282697
15484,1,0,31867,2.0580599328
15485,1,0,31868,2.0579916048
15486,1,0,31869,2.0579232855
15487,1,0,31870,2.0578549751
15488,1,0,31871,2.0577866736
15489,1,0,31872,2.0577183808
15490,1,0,31873,2.0576500968
15491,1,0,31874,2.0575818217
15492,1,0,31875,2.0575135554
15493,1,0,31876,2.0574452979
15494,1,0,31877,2.0573770492
15495,1,0,31878,2.0573088093
15496,1,0,31879,2.0572405782
15497,1,0,31880,2.0571723559
15498,1,0,31881,2.0571041425
15499,1,0,31882,2.0570359378
15500,1,0,31883,2.0569677419
15501,1,0,31884,2.0568995549
15502,1,0,31885,2.0568313766
15503,1,0,31886,2.0567632071
15504,1,0,31887,2.0566950464
15505,1,0,31888,2.0566268946
15506,1,0,31889,2.0565587515
15507,1,0,31890,2.0564906171
15508,1,0,31891,2.0564224916
15509,1,0,31892,2.0563543749
15510,1,0,31893,2.0562862669
15511,1,0,31894,2.0562181678
15512,1,0,31895,2.0561500774
15513,1,0,31896,2.0560819957
15514,1,0,31897,2.0560139229
15515,1,0,31898,2.0559458588
15516,1,0,31899,2.0558778036
15517,1,0,31900,2.0558097570
15518,1,0,31901,2.0557417193
15519,1,0,31902,2.0556736903
15520,1,0,31903,2.0556056701
15521,1,0,31904,2.0555376587
15522,1,0,31905,2.0554696560
15523,1,0,31906,2.0554016620
15524,1,0,31907,2.0553336769
15525,1,0,31908,2.0552657005
15526,1,0,31909,2.0551977328
15527,1,0,31910,2.0551297739
15528,1,0,31911,2.0550618238
15529,1,0,31912,2.0549938824
15530,1,0,31913,2.0549259498
15531,1,0,31914,2.0548580259
15532,1,0,31915,2.0547901107
15533,1,0,31916,2.0547222043
15534,1,0,31917,2.0546543067
15535,1,0,31918,2.0545864178
15536,1,0,31919,2.0545185376
15537,1,0,31920,2.0544506662
15538,1,0,31921,2.0543828034
15539,1,0,31922,2.0543149495
15540,1,0,31923,2.0542471042
15541,1,0,31924,2.0541792677
15542,1,0,31925,2.0541114400
15543,1,0,31926,2.0540436209
15544,1,0,31927,2.0539758106
15545,1,0,31928,2.0539080090
15546,1,0,31929,2.0538402161
15547,1,0,31930,2.0537724320
15548,1,0,31931,2.0537046565
15549,1,0,31932,2.0536368898
15550,1,0,31933,2.0535691318
15551,1,0,31934,2.0535013825
15552,1,0,31935,2.0534336420
15553,1,0,31936,2.0533659101
15554,1,0,31937,2.0532981870
15555,1,0,31938,2.0532304725
15556,1,0,31939,2.0531627668
15557,1,0,31940,2.0530950697
15558,1,0,31941,2.0530273814
15559,1,0,31942,2.0529597018
15560,1,0,31943,2.0528920308
15561,1,0,31944,2.0528243686
15562,1,0,31945,2.0527567151
15563,1,0,31946,2.0526890702
15564,1,0,31947,2.0526214341
15565,1,0,31948,2.0525538066
15566,1,0,31949,2.0524861878
15567,1,0,31950,2.0524185778
15568,1,0,31951,2.0523509764
15569,1,0,31952,2.0522833836
15570,1,0,31953,2.0522157996
15571,1,0,31954,2.0521482243
15572,1,0,31955,2.0520806576
15573,1,0,31956,2.0520130996
15574,1,0,31957,2.0519455503
15575,1,0,31958,2.0518780096
15576,1,0,31959,2.0518104777
15577,1,0,31960,2.0517429544
15578,1,0,31961,2.0516754397
15579,1,0,31962,2.0516079338
15580,1,0,31963,2.0515404365
15581,1,0,31964,2.0514729478
15582,1,0,31965,2.0514054678
15583,1,0,31966,2.0513379965
15584,1,0,31967,2.0512705339
15585,1,0,31968,2.0512030799
15586,1,0,31969,2.0511356345
15587,1,0,31970,2.0510681979
15588,1,0,31971,2.0510007698
15589,1,0,31972,2.0509333504
15590,1,0,31973,2.0508659397
15591,1,0,31974,2.0507985376
15592,1,0,31975,2.0507311442
15593,1,0,31976,2.0506637594
15594,1,0,31977,2.0505963832
15595,1,0,31978,2.0505290157
15596,1,0,31979,2.0504616568
15597,1,0,31980,2.0503943066
15598,1,0,31981,2.0503269650
15599,1,0,31982,2.0502596320
15600,1,0,31983,2.0501923077
15601,1,0,31984,2.0501249920
15602,1,0,31985,2.0500576849
15603,1,0,31986,2.0499903865
15604,1,0,31987,2.0499230966
15605,1,0,31988,2.0498558154
15606,1,0,31989,2.0497885429
15607,1,0,31990,2.0497212789
15608,1,0,31991,2.0496540236
15609,1,0,31992,2.0495867769
15610,1,0,31993,2.0495195388
15611,1,0,31994,2.0494523093
15612,1,0,31995,2.0493850884
15613,1,0,31996,2.0493178761
15614,1,0,31997,2.0492506725
15615,1,0,31998,2.0491834774
15616,1,0,31999,2.0491162910
15617,1,0,32000,2.0490491131
15618,1,0,32001,2.0489819439
15619,1,0,32002,2.0489147833
15620,1,0,32003,2.0488476312
15621,1,0,32004,2.0487804878
15622,1,0,32005,2.0487133530
15623,1,0,32006,2.0486462267
15624,1,0,32007,2.0485791091
15625,1,0,32008,2.0485120000
15626,1,0,32009,2.0484448995
15627,1,0,32010,2.0483778076
15628,1,0,32011,2.0483107243
15629,1,0,32012,2.0482436496
15630,1,0,32013,2.0481765835
15631,1,0,32014,2.0481095259
15632,1,0,32015,2.0480424770
15633,1,0,32016,2.0479754366
15634,1,0,32017,2.0479084048
15635,1,0,32018,2.0478413815
15636,1,0,32019,2.0477743668
15637,1,0,32020,2.0477073607
15638,1,0,32021,2.0476403632
15639,1,0,32022,2.0475733743
15640,1,0,32023,2.0475063939
15641,1,0,32024,2.0474394220
15642,1,0,32025,2.0473724588
15643,1,0,32026,2.0473055041
15644,1,0,32027,2.0472385579
15645,1,0,32028,2.0471716203
15646,1,0,32029,2.0471046913
15647,1,0,32030,2.0470377708
15648,1,0,32031,2.0469708589
15649,1,0,32032,2.0469039555
15650,1,0,32033,2.0468370607
15651,1,0,32034,2.0467701744
15652,1,0,32035,2.0467032967
15653,1,0,32036,2.0466364275
15654,1,0,32037,2.0465695669
15655,1,0,32038,2.0465027148
15656,1,0,32039,2.0464358712
15657,1,0,32040,2.0463690362
15658,1,0,32041,2.0463022097
15659,1,0,32042,2.0462353918
15660,1,0,32043,2.0461685824
15661,1,0,32044,2.0461017815
15662,1,0,32045,2.0460349891
15663,1,0,32046,2.0459682053
15664,1,0,32047,2.0459014300
15665,1,0,32048,2.0458346633
15666,1,0,32049,2.0457679050
15667,1,0,32050,2.0457011553
15668,1,0,32051,2.0456344141
15669,1,0,32052,2.0455676814
15670,1,0,32053,2.0455009572
15671,1,0,32054,2.0454342416
15672,1,0,32055,2.0453675345
15673,1,0,32056,2.0453008358
15674,1,0,32057,2.0452341457
15675,1,0,32058,2.0451674641
15676,1,0,32059,2.0451007910
15677,1,0,32060,2.0450341264
15678,1,0,32061,2.0449674703
15679,1,0,32062,2.0449008228
15680,1,0,32063,2.0448341837
15681,1,0,32064,2.0447675531
15682,1,0,32065,2.0447009310
15683,1,0,32066,2.0446343174
15684,1,0,32067,2.0445677123
15685,1,0,32068,2.0445011157
15686,1,0,32069,2.0444345276
15687,1,0,32070,2.0443679480
15688,1,0,32071,2.0443013768
15689,1,0,32072,2.0442348142
15690,1,0,32073,2.0441682600
15691,1,0,32074,2.0441017144
15692,1,0,32075,2.0440351772
15693,1,0,32076,2.0439686484
15694,1,0,32077,2.0439021282
15695,1,0,32078,2.0438356164
15696,1,0,32079,2.0437691131
15697,1,0,32080,2.0437026183
15698,1,0,32081,2.0436361320
15699,1,0,32082,2.0435696541
15700,1,0,32083,2.0435031847
15701,1,0,32084,2.0434367238
15702,1,0,32085,2.0433702713
15703,1,0,32086,2.0433038273
15704,1,0,32087,2.0432373917
15705,1,0,32088,2.0431709647
15706,1,0,32089,2.0431045460
15707,1,0,32090,2.0430381359
15708,1,0,32091,2.0429717341
15709,1,0,32092,2.0429053409
15710,1,0,32093,2.0428389561
15711,1,0,32094,2.0427725797
15712,1,0,32095,2.0427062118
15713,1,0,32096,2.0426398524
15714,1,0,32097,2.0425735013
15715,1,0,32098,2.0425071588
15716,1,0,32099,2.0424408246
15717,1,0,32100,2.0423744990
15718,1,0,32101,2.0423081817
15719,1,0,32102,2.0422418729
15720,1,0,32103,2.0421755725
15721,1,0,32104,2.0421092806
15722,1,0,32105,2.0420429971
15723,1,0,32106,2.0419767220
15724,1,0,32107,2.0419104554
15725,1,0,32108,2.0418441971
15726,1,0,32109,2.0417779473
15727,1,0,32110,2.0417117060
15728,1,0,32111,2.0416454730
15729,1,0,32112,2.0415792485
15730,1,0,32113,2.0415130324
15731,1,0,32114,2.0414468247
15732,1,0,32115,2.0413806255
15733,1,0,32116,2.0413144346
15734,1,0,32117,2.0412482522
15735,1,0,32118,2.0411820782
15736,1,0,32119,2.0411159126
15737,1,0,32120,2.0410497554
15738,1,0,32121,2.0409836066
15739,1,0,32122,2.0409174662
15740,1,0,32123,2.0408513342
15741,1,0,32124,2.0407852106
15742,1,0,32125,2.0407190954
15743,1,0,32126,2.0406529886
15744,1,0,32127,2.0405868902
15745,1,0,32128,2.0405208003
15746,1,0,32129,2.0404547187
15747,1,0,32130,2.0403886455
15748,1,0,32131,2.0403225806
15749,1,0,32132,2.0402565242
15750,1,0,32133,2.0401904762
15751,1,0,32134,2.0401244365
15752,1,0,32135,2.0400584053
15753,1,0,32136,2.0399923824
15754,1,0,32137,2.0399263679
15755,1,0,32138,2.0398603618
15756,1,0,32139,2.0397943641
15757,1,0,32140,2.0397283747
15758,1,0,32141,2.0396623937
15759,1,0,32142,2.0395964211
15760,1,0,32143,2.0395304569
15761,1,0,32144,2.0394645010
15762,1,0,32145,2.0393985535
15763,1,0,32146,2.0393326144
15764,1,0,32147,2.0392666836
15765,1,0,32148,2.0392007612
15766,1,0,32149,2.0391348471
15767,1,0,32150,2.0390689415
15768,1,0,32151,2.0390030441
15769,1,0,32152,2.0389371552
15770,1,0,32153,2.0388712746
15771,1,0,32154,2.0388054023
15772,1,0,32155,2.0387395384
15773,1,0,32156,2.0386736829
15774,1,0,32157,2.0386078357
15775,1,0,32158,2.0385419968
15776,1,0,32159,2.0384761663
15777,1,0,32160,2.0384103442
15778,1,0,32161,2.0383445304
15779,1,0,32162,2.0382787249
15780,1,0,32163,2.0382129278
15781,1,0,32164,2.0381471390
15782,1,0,32165,2.0380813585
15783,1,0,32166,2.0380155864
15784,1,0,32167,2.0379498226
15785,1,0,32168,2.0378840672
15786,1,0,32169,2.0378183200
15787,1,0,32170,2.0377525812
15788,1,0,32171,2.0376868508
15789,1,0,32172,2.0376211286
15790,1,0,32173,2.0375554148
15791,1,0,32174,2.0374897093
15792,1,0,32175,2.0374240122
15793,1,0,32176,2.0373583233
15794,1,0,32177,2.0372926428
15795,1,0,32178,2.0372269706
15796,1,0,32179,2.0371613067
15797,1,0,32180,2.0370956511
15798,1,0,32181,2.0370300038
15799,1,0,32182,2.0369643648
15800,1,0,32183,2.0368987342
15801,1,0,32184,2.0368331118
15802,1,0,32185,2.0367674978
15803,1,0,32186,2.0367018920
15804,1,0,32187,2.0366362946
15805,1,0,32188,2.0365707055
15806,1,0,32189,2.0365051246
15807,1,0,32190,2.0364395521
15808,1,0,32191,2.0363739879
15809,1,0,32192,2.0363084319
15810,1,0,32193,2.0362428843
15811,1,0,32194,2.0361773449
15812,1,0,32195,2.0361118138
15813,1,0,32196,2.0360462910
15814,1,0,32197,2.0359807765
15815,1,0,32198,2.0359152703
15816,1,0,32199,2.0358497724
15817,1,0,32200,2.0357842827
15818,1,0,32201,2.0357188014
15819,1,0,32202,2.0356533283
15820,1,0,32203,2.0355878635
15821,1,0,32204,2.0355224069
15822,1,0,32205,2.0354569587
15823,1,0,32206,2.0353915187
15824,1,0,32207,2.0353260870
15825,1,0,32208,2.0352606635
15826,1,0,32209,2.0351952483
15827,1,0,32210,2.0351298414
15828,1,0,32211,2.0350644428
15829,1,0,32212,2.0349990524
15830,1,0,32213,2.0349336702
15831,1,0,32214,2.0348682964
15832,1,0,32215,2.0348029308
15833,1,0,32216,2.0347375734
15834,1,0,32217,2.0346722243
15835,1,0,32218,2.0346068835
15836,1,0,32219,2.0345415509
15837,1,0,32220,2.0344762266
15838,1,0,32221,2.0344109105
15839,1,0,32222,2.0343456026
15840,1,0,32223,2.0342803030
15841,1,0,32224,2.0342150117
15842,1,0,32225,2.0341497286
15843,1,0,32226,2.0340844537
15844,1,0,32227,2.0340191871
15845,1,0,32228,2.0339539287
15846,1,0,32229,2.0338886785
15847,1,0,32230,2.0338234366
15848,1,0,32231,2.0337582029
15849,1,0,32232,2.0336929775
15850,1,0,32233,2.0336277603
15851,1,0,32234,2.0335625513
15852,1,0,32235,2.0334973505
15853,1,0,32236,2.0334321580
15854,1,0,32237,2.0333669736
15855,1,0,32238,2.0333017975
15856,1,0,32239,2.0332366297
15857,1,0,32240,2.0331714700
15858,1,0,32241,2.0331063186
15859,1,0,32242,2.0330411754
15860,1,0,32243,2.0329760404
15861,1,0,32244,2.0329109136
15862,1,0,32245,2.0328457950
15863,1,0,32246,2.0327806846
15864,1,0,32247,2.0327155825
15865,1,0,32248,2.0326504885
15866,1,0,32249,2.0325854027
15867,1,0,32250,2.0325203252
15868,1,0,32251,2.0324552559
15869,1,0,32252,2.0323901947
15870,1,0,32253,2.0323251418
15871,1,0,32254,2.0322600970
15872,1,0,32255,2.0321950605
15873,1,0,32256,2.0321300321
15874,1,0,32257,2.0320650120
15875,1,0,32258,2.0320000000
15876,1,0,32259,2.0319349962
15877,1,0,32260,2.0318700006
15878,1,0,32261,2.0318050132
15879,1,0,32262,2.0317400340
15880,1,0,32263,2.0316750630
15881,1,0,32264,2.0316101001
15882,1,0,32265,2.0315451454
15883,1,0,32266,2.0314801990
15884,1,0,32267,2.0314152606
15885,1,0,32268,2.0313503305
15886,1,0,32269,2.0312854085
15887,1,0,32270,2.0312204947
15888,1,0,32271,2.0311555891
15889,1,0,32272,2.0310906917
15890,1,0,32273,2.0310258024
15891,1,0,32274,2.0309609213
15892,1,0,32275,2.0308960483
15893,1,0,32276,2.0308311835
15894,1,0,32277,2.0307663269
15895,1,0,32278,2.0307014785
15896,1,0,32279,2.0306366381
15897,1,0,32280,2.0305718060
15898,1,0,32281,2.0305069820
15899,1,0,32282,2.0304421662
15900,1,0,32283,2.0303773585
15901,1,0,32284,2.0303125590
15902,1,0,32285,2.0302477676
15903,1,0,32286,2.0301829843
15904,1,0,32287,2.0301182093
15905,1,0,32288,2.0300534423
15906,1,0,32289,2.0299886835
15907,1,0,32290,2.0299239329
15908,1,0,32291,2.0298591903
15909,1,0,32292,2.0297944560
15910,1,0,32293,2.0297297297
15911,1,0,32294,2.0296650116
15912,1,0,32295,2.0296003017
15913,1,0,32296,2.0295355998
15914,1,0,32297,2.0294709061
15915,1,0,32298,2.0294062205
15916,1,0,32299,2.0293415431
15917,1,0,32300,2.0292768738
15918,1,0,32301,2.0292122126
15919,1,0,32302,2.0291475595
15920,1,0,32303,2.0290829146
15921,1,0,32304,2.0290182777
15922,1,0,32305,2.0289536490
15923,1,0,32306,2.0288890284
15924,1,0,32307,2.0288244160
15925,1,0,32308,2.0287598116
15926,1,0,32309,2.0286952154
15927,1,0,32310,2.0286306272
15928,1,0,32311,2.0285660472
15929,1,0,32312,2.0285014753
15930,1,0,32313,2.0284369115
15931,1,0,32314,2.0283723558
15932,1,0,32315,2.0283078082
15933,1,0,32316,2.0282432687
15934,1,0,32317,2.0281787373
15935,1,0,32318,2.0281142140
15936,1,0,32319,2.0280496988
15937,1,0,32320,2.0279851917
15938,1,0,32321,2.0279206927
15939,1,0,32322,2.0278562018
15940,1,0,32323,2.0277917189
15941,1,0,32324,2.0277272442
15942,1,0,32325,2.0276627776
15943,1,0,32326,2.0275983190
15944,1,0,32327,2.0275338685
15945,1,0,32328,2.0274694262
15946,1,0,32329,2.0274049918
15947,1,0,32330,2.0273405656
15948,1,0,32331,2.0272761475
15949,1,0,32332,2.0272117374
15950,1,0,32333,2.0271473354
15951,1,0,32334,2.0270829415
15952,1,0,32335,2.0270185557
15953,1,0,32336,2.0269541779
15954,1,0,32337,2.0268898082
15955,1,0,32338,2.0268254466
